,City,Latitude,Longitude,Latitude_num,Longitude_num,avg_d_kbps
249,CL: Atacama-Copiapo,-27.366666666666667,-70.33138888888888,-27.366666666666667,-70.33138888888888,285958
250,CL: Atacama-Vallenar,-28.59638888888889,-70.75583333333333,-28.59638888888889,-70.75583333333333,229034
251,CL: Coquimbo-Coquimbo,-30.75,-71.0,-30.75,-71.0,8781
252,CL: Coquimbo-La Serena,-29.904444444444444,-71.24888888888889,-29.904444444444444,-71.24888888888889,268521
253,CL: Coquimbo-Ovalle,-30.600833333333334,-71.19888888888889,-30.600833333333334,-71.19888888888889,222603
254,CL: Coquimbo-Elqui-Coquimbito,0.0,0.0,0.0,0.0,24021
255,CL: Valparaiso-La Calera,-32.78333333333333,-71.21666666666667,-32.78333333333333,-71.21666666666667,278995
256,CL: Valparaiso-Los Andes,-32.83361111111111,-70.59805555555555,-32.83361111111111,-70.59805555555555,295855
257,CL: Valparaiso-Quillota,-32.88333333333333,-71.24861111111112,-32.88333333333333,-71.24861111111112,260407
258,CL: Valparaiso-Quilpue,-33.0475,-71.44250000000001,-33.0475,-71.44250000000001,292049
259,CL: Valparaiso-San Antonio,-33.594722222222224,-71.60722222222222,-33.594722222222224,-71.60722222222222,322865
260,CL: Valparaiso-San Esteban,-32.79861111111111,-70.58055555555555,-32.79861111111111,-70.58055555555555,381898
261,CL: Valparaiso-San Felipe,-32.749722222222225,-70.72583333333334,-32.749722222222225,-70.72583333333334,227616
262,CL: Valparaiso-Valparaiso,-33.03583333333333,-71.62944444444443,-33.03583333333333,-71.62944444444443,235795
263,CL: Valparaiso-Villa Alemana,-33.04805555555556,-71.37277777777777,-33.04805555555556,-71.37277777777777,220806
264,CL: Valparaiso-Vina Del Mar,-33.02444444444444,-71.55166666666666,-33.02444444444444,-71.55166666666666,225330
265,CL: Valparaiso-Hijuelas,-32.79805555555556,-71.14611111111111,-32.79805555555556,-71.14611111111111,426095
266,CL: Valparaiso-San Felipe-Concon,0.0,0.0,0.0,0.0,24021
267,CL: Libertador Bernardo O'Higgins-Rancagua,-34.170833333333334,-70.74444444444444,-34.170833333333334,-70.74444444444444,411158
268,CL: Libertador Bernardo O'Higgins-San Fernando,-34.56638888888889,-70.96861111111112,-34.56638888888889,-70.96861111111112,4673
269,CL: Libertador Bernardo O'Higgins-Pelequen,-34.46416666666667,-70.89444444444445,-34.46416666666667,-70.89444444444445,251213
270,CL: Libertador Bernardo O'Higgins-Malloa,-34.476111111111116,-70.87333333333332,-34.476111111111116,-70.87333333333332,413759
271,CL: Libertador Bernardo O'Higgins-Colchagua-Peralillo,-34.448611111111106,-71.38583333333334,-34.448611111111106,-71.38583333333334,20949
272,CL: Libertador Bernardo O'Higgins-Las Cabras-El Manzano,-34.15555555555555,-71.45583333333333,-34.15555555555555,-71.45583333333333,13422
273,CL: Libertador Bernardo O'Higgins-Pichidegua-Las Pataguas,-34.29972222222222,-71.35555555555555,-34.29972222222222,-71.35555555555555,400210
274,CL: Libertador Bernardo O'Higgins-Pichidegua-Pataguas Orilla,-34.29972222222222,-71.35555555555555,-34.29972222222222,-71.35555555555555,400210
275,CL: Maule-Curico,-34.98277777777778,-71.23916666666666,-34.98277777777778,-71.23916666666666,200300
276,CL: Maule-Linares,-35.84666666666667,-71.59305555555555,-35.84666666666667,-71.59305555555555,338574
277,CL: Maule-Molina,-35.11416666666667,-71.28222222222222,-35.11416666666667,-71.28222222222222,93292
278,CL: Maule-Parral,-36.143055555555556,-71.82583333333334,-36.143055555555556,-71.82583333333334,252485
279,CL: Maule-Talca,-35.42638888888889,-71.65527777777778,-35.42638888888889,-71.65527777777778,175354
280,CL: Maule-Talca-Lo Figueroa,-35.41277777777778,-71.76027777777777,-35.41277777777778,-71.76027777777777,410961
281,CL: Maule-Santa Ana de Queri,-35.624722222222225,-71.46027777777778,-35.624722222222225,-71.46027777777778,9910
282,CL: Maule-Vara Gruesa,-35.8325,-71.52444444444444,-35.8325,-71.52444444444444,32064
283,CL: Bio Bio-Chiguayante,-36.925555555555555,-73.02833333333334,-36.925555555555555,-73.02833333333334,282318
284,CL: Bio Bio-Chillan,-36.828611111111115,-71.40972222222223,-36.828611111111115,-71.40972222222223,338605
285,CL: Bio Bio-Concepcion,-36.82694444444445,-73.04972222222221,-36.82694444444445,-73.04972222222221,227092
286,CL: Bio Bio-Coronel,-37.03361111111111,-73.14,-37.03361111111111,-73.14,384430
287,CL: Bio Bio-Hualqui,-36.972500000000004,-72.93555555555555,-36.972500000000004,-72.93555555555555,240766
288,CL: Bio Bio-Los Angeles,-37.469722222222224,-72.3536111111111,-37.469722222222224,-72.3536111111111,234262
289,CL: Bio Bio-Lota,-37.08972222222222,-73.1575,-37.08972222222222,-73.1575,192952
290,CL: Bio Bio-Millantu,-37.41027777777778,-72.61166666666666,-37.41027777777778,-72.61166666666666,79199
291,CL: Bio Bio-Penco,-36.74055555555556,-72.99527777777777,-36.74055555555556,-72.99527777777777,257519
292,CL: Bio Bio-San Pedro De La Paz,-36.83888888888889,-73.10027777777778,-36.83888888888889,-73.10027777777778,280503
293,CL: Bio Bio-Talcahuano,-36.724722222222226,-73.11666666666666,-36.724722222222226,-73.11666666666666,341894
294,CL: Bio Bio-Tome,-36.6175,-72.95583333333333,-36.6175,-72.95583333333333,181613
295,CL: Bio Bio-Yumbel,-37.09805555555556,-72.56083333333333,-37.09805555555556,-72.56083333333333,342487
296,CL: Bio Bio-Contulmo,-38.01555555555556,-73.22972222222222,-38.01555555555556,-73.22972222222222,338343
297,CL: Bio Bio-El Recurso,0.0,0.0,0.0,0.0,24021
298,CL: Bio Bio-Concepcion-Hualpen,-36.788888888888884,-73.10138888888888,-36.788888888888884,-73.10138888888888,265918
299,CL: Bio Bio-Caupolican,-37.54833333333333,-73.35888888888888,-37.54833333333333,-73.35888888888888,123703
300,CL: La Araucania-Angol,-37.794444444444444,-72.68722222222223,-37.794444444444444,-72.68722222222223,439829
301,CL: La Araucania-Freire,-38.92527777777777,-72.65083333333334,-38.92527777777777,-72.65083333333334,67270
302,CL: La Araucania-San Ramon,-37.874722222222225,-72.97500000000001,-37.874722222222225,-72.97500000000001,53043
303,CL: La Araucania-Temuco,-38.739444444444445,-72.59833333333333,-38.739444444444445,-72.59833333333333,348602
304,CL: La Araucania-Vilcun,-38.69083333333333,-72.2875,-38.69083333333333,-72.2875,28536
305,CL: La Araucania-Cholchol,-38.751666666666665,-72.97888888888889,-38.751666666666665,-72.97888888888889,28012
306,CL: La Araucania-Quitratue,-39.13361111111111,-72.66944444444445,-39.13361111111111,-72.66944444444445,200800
307,CL: La Araucania-El Sauce,0.0,0.0,0.0,0.0,24021
308,CL: La Araucania-Padre Las Casas,-38.766666666666666,-72.63694444444445,-38.766666666666666,-72.63694444444445,643270
309,CL: La Araucania-San Patricio,-38.10944444444445,-72.87444444444444,-38.10944444444445,-72.87444444444444,229654
310,CL: Los Lagos-Osorno,-40.573888888888895,-73.13333333333334,-40.573888888888895,-73.13333333333334,319059
311,CL: Los Lagos-Puerto Montt,-41.469166666666666,-72.94222222222223,-41.469166666666666,-72.94222222222223,219055
312,CL: Los Lagos-Puerto Montt-Piedra Azul,-41.48888888888889,-72.81166666666667,-41.48888888888889,-72.81166666666667,106996
313,CL: Los Lagos-Rio Negro,-40.796388888888885,-73.21527777777779,-40.796388888888885,-73.21527777777779,64475
314,CL: Los Lagos-Puerto Varas,-41.31944444444445,-72.98527777777778,-41.31944444444445,-72.98527777777778,321259
315,CL: Los Lagos-Huelmo,-42.63138888888889,-73.35722222222222,-42.63138888888889,-73.35722222222222,9652
316,CL: Los Lagos-Alerce,-41.39694444444444,-72.91472222222222,-41.39694444444444,-72.91472222222222,278825
317,CL: Los Lagos-Osorno-Cancura,-40.75972222222222,-72.965,-40.75972222222222,-72.965,65502
318,CL: Aysen del General Carlos Ibanez del Campo-Coihaique,-45.575,-72.06611111111111,-45.575,-72.06611111111111,141056
319,CL: Magallanes y la Antartida Chilena-Punta Arenas,-53.15472222222222,-70.91111111111111,-53.15472222222222,-70.91111111111111,321825
320,CL: Los Rios-Valdivia,-39.814166666666665,-73.24583333333334,-39.814166666666665,-73.24583333333334,242968
321,CL: Los Rios-Valdivia-Niebla,-39.865833333333335,-73.39527777777778,-39.865833333333335,-73.39527777777778,289169
322,CL: Los Rios-Valdivia-Mariquina-Pelchuquin,-39.624722222222225,-73.0761111111111,-39.624722222222225,-73.0761111111111,60283
323,CL: Arica y Parinacota-Arica,-18.474444444444444,-70.29777777777778,-18.474444444444444,-70.29777777777778,250335
324,CO: Bogota D.C.,4.609444444444444,-74.08166666666666,4.609444444444444,-74.08166666666666,177708
325,CO: Amazonas,-1.1666666666666667,-71.5,-1.1666666666666667,-71.5,7977
326,CO: Antioquia,6.251666666666667,-75.56333333333333,6.251666666666667,-75.56333333333333,106910
327,CO: Atlantico,10.968333333333334,-74.78111111111112,10.968333333333334,-74.78111111111112,192318
328,CO: Bolivar,9.0,-74.33333333333333,9.0,-74.33333333333333,4190
329,CO: Boyaca,5.666666666666667,-73.0,5.666666666666667,-73.0,19029
330,CO: Caldas,5.266666666666667,-75.33333333333333,5.266666666666667,-75.33333333333333,7347
331,CO: Cauca,2.5,-76.83333333333333,2.5,-76.83333333333333,4144
332,CO: Cesar,9.333333333333334,-73.5,9.333333333333334,-73.5,3761
333,CO: Cordoba,8.333333333333334,-75.66666666666667,8.333333333333334,-75.66666666666667,6841
334,CO: Cundinamarca,5.0,-74.16666666666667,5.0,-74.16666666666667,15443
335,CO: Huila,2.5,-75.58333333333333,2.5,-75.58333333333333,8935
336,CO: Magdalena,11.240555555555554,-74.19888888888889,11.240555555555554,-74.19888888888889,158387
337,CO: Meta,3.5,-73.0,3.5,-73.0,16730
338,CO: Narino,1.5,-78.0,1.5,-78.0,438
339,CO: Norte de Santander,7.893888888888887,-72.50777777777778,7.893888888888887,-72.50777777777778,100369
340,CO: Risaralda,5.0,-76.0,5.0,-76.0,11926
341,CO: Santander,7.893888888888887,-72.50777777777778,7.893888888888887,-72.50777777777778,100369
342,CO: Tolima,4.438888888888889,-75.23222222222222,4.438888888888889,-75.23222222222222,148893
343,CO: Valle del Cauca,3.4372222222222226,-76.5225,3.4372222222222226,-76.5225,137884
344,CR: San Jose-Alajuelita,9.887222222222222,-84.11138888888888,9.887222222222222,-84.11138888888888,140891
345,CR: San Jose-Aserri,9.866666666666667,-84.1,9.866666666666667,-84.1,12921
346,CR: San Jose-Curridabat,9.91388888888889,-84.03583333333333,9.91388888888889,-84.03583333333333,105151
347,CR: San Jose-Desamparados,9.855277777777777,-84.0411111111111,9.855277777777777,-84.0411111111111,109026
348,CR: San Jose-Escazu,9.91861111111111,-84.13972222222223,9.91861111111111,-84.13972222222223,90985
349,CR: San Jose-Goicoechea,9.948333333333334,-84.06361111111111,9.948333333333334,-84.06361111111111,96314
350,CR: San Jose-Leon Cortes,9.682777777777778,-84.04777777777778,9.682777777777778,-84.04777777777778,25366
351,CR: San Jose-Montes de Oca,9.939444444444444,-84.03,9.939444444444444,-84.03,94960
352,CR: San Jose-Moravia,9.961944444444443,-84.04916666666666,9.961944444444443,-84.04916666666666,112737
353,CR: San Jose-Perez Zeledon,9.474444444444444,-83.50833333333334,9.474444444444444,-83.50833333333334,1304
354,CR: San Jose-Puriscal,9.726666666666667,-84.4038888888889,9.726666666666667,-84.4038888888889,94157
355,CR: San Jose-Santa Ana,9.924722222222222,-84.19388888888889,9.924722222222222,-84.19388888888889,81979
356,CR: San Jose-Tibas,9.966666666666667,-84.08333333333333,9.966666666666667,-84.08333333333333,117772
357,CR: San Jose-Turrubares,9.737222222222222,-84.52305555555556,9.737222222222222,-84.52305555555556,9056
358,CR: San Jose-San Jose,9.933333333333334,-84.08333333333333,9.933333333333334,-84.08333333333333,49307
359,CR: San Jose-Vasquez de Coronado,0.0,0.0,0.0,0.0,24021
360,CR: Alajuela-Central,10.016111111111112,-84.21138888888889,10.016111111111112,-84.21138888888889,93039
361,CR: Alajuela-Grecia,10.068888888888889,-84.31444444444445,10.068888888888889,-84.31444444444445,54976
362,CR: Alajuela-Los Chiles,11.035277777777777,-84.70583333333333,11.035277777777777,-84.70583333333333,82800
363,CR: Alajuela-Naranjo,10.107777777777777,-84.39277777777778,10.107777777777777,-84.39277777777778,134162
364,CR: Alajuela-Palmares,10.040277777777778,-84.43666666666667,10.040277777777778,-84.43666666666667,71086
365,CR: Alajuela-Poas,10.083333333333334,-84.23333333333333,10.083333333333334,-84.23333333333333,49970
366,CR: Alajuela-San Carlos,10.32638888888889,-84.43194444444445,10.32638888888889,-84.43194444444445,82755
367,CR: Alajuela-San Ramon,10.086944444444445,-84.47027777777778,10.086944444444445,-84.47027777777778,96061
368,CR: Alajuela-Upala,10.891944444444444,-85.01611111111112,10.891944444444444,-85.01611111111112,18633
369,CR: Alajuela-Sarchi,10.186944444444444,-84.30277777777778,10.186944444444444,-84.30277777777778,24518
370,CR: Cartago-El Guarco,9.739166666666666,-83.92722222222223,9.739166666666666,-83.92722222222223,2901
371,CR: Cartago-La Union,9.916666666666666,-83.98333333333333,9.916666666666666,-83.98333333333333,83847
372,CR: Cartago-Oreamuno,9.982222222222223,-83.84944444444444,9.982222222222223,-83.84944444444444,11361
373,CR: Cartago-Paraiso,9.838333333333335,-83.86638888888888,9.838333333333335,-83.86638888888888,78140
374,CR: Cartago-Turrialba,9.903611111111111,-83.68361111111112,9.903611111111111,-83.68361111111112,65781
375,CR: Cartago-Cartago,9.864444444444445,-83.91944444444445,9.864444444444445,-83.91944444444445,88520
376,CR: Heredia-Barva,10.066666666666666,-84.10833333333333,10.066666666666666,-84.10833333333333,68303
377,CR: Heredia-Belen,9.983333333333333,-84.16666666666667,9.983333333333333,-84.16666666666667,116196
378,CR: Heredia-San Pablo,9.996666666666666,-84.09333333333333,9.996666666666666,-84.09333333333333,96724
379,CR: Heredia-San Rafael,10.046388888888888,-84.07527777777777,10.046388888888888,-84.07527777777777,145530
380,CR: Heredia-Santa Barbara,10.083333333333334,-84.15,10.083333333333334,-84.15,124965
381,CR: Heredia-Santo Domingo,9.983333333333333,-84.06833333333333,9.983333333333333,-84.06833333333333,136043
382,CR: Heredia-Sarapiqui,10.5,-84.0,10.5,-84.0,52076
383,CR: Heredia-Heredia,9.993611111111111,-84.12722222222222,9.993611111111111,-84.12722222222222,92542
384,CR: Guanacaste-Canas,10.430833333333332,-85.09805555555555,10.430833333333332,-85.09805555555555,71140
385,CR: Guanacaste-Carrillo,9.870277777777778,-85.48138888888889,9.870277777777778,-85.48138888888889,27987
386,CR: Guanacaste-La Cruz,10.984166666666665,-85.59888888888888,10.984166666666665,-85.59888888888888,9182
387,CR: Guanacaste-Liberia,10.635,-85.4375,10.635,-85.4375,66997
388,CR: Guanacaste-Nicoya,10.150277777777777,-85.45083333333334,10.150277777777777,-85.45083333333334,72657
389,CR: Guanacaste-Santa Cruz,10.314722222222223,-85.81527777777778,10.314722222222223,-85.81527777777778,59971
390,CR: Puntarenas-Aguirre,9.431666666666667,-84.1613888888889,9.431666666666667,-84.1613888888889,67026
391,CR: Puntarenas-Buenos Aires,9.163611111111111,-83.32972222222222,9.163611111111111,-83.32972222222222,28672
392,CR: Puntarenas-Corredores,8.532222222222224,-82.91861111111112,8.532222222222224,-82.91861111111112,11048
393,CR: Puntarenas-Coto Brus,8.885277777777777,-82.94111111111111,8.885277777777777,-82.94111111111111,1815
394,CR: Puntarenas-Esparza,9.980833333333333,-84.65805555555556,9.980833333333333,-84.65805555555556,86804
395,CR: Puntarenas-Golfito,8.65388888888889,-83.18194444444445,8.65388888888889,-83.18194444444445,32973
396,CR: Puntarenas-Osa,8.71888888888889,-83.63916666666667,8.71888888888889,-83.63916666666667,2065
397,CR: Puntarenas-Puntarenas,9.976666666666667,-84.83777777777777,9.976666666666667,-84.83777777777777,72140
398,CR: Limon-Guacimo,10.2,-83.66666666666667,10.2,-83.66666666666667,19025
399,CR: Limon-Limon,9.990555555555554,-83.03583333333333,9.990555555555554,-83.03583333333333,73459
400,CR: Limon-Matina,10.013333333333334,-83.26416666666667,10.013333333333334,-83.26416666666667,2769
401,CR: Limon-Pococi,10.5,-83.63333333333334,10.5,-83.63333333333334,10988
402,CR: Limon-Siquirres,10.135833333333332,-83.4825,10.135833333333332,-83.4825,9383
403,CR: Limon-Talamanca,9.483888888888888,-83.48861111111111,9.483888888888888,-83.48861111111111,1304
404,DO: Distrito Nacional-Santo Domingo De Guzman,18.471666666666664,-69.89222222222223,18.471666666666664,-69.89222222222223,37529
405,DO: Azua-Sabana Yegua,18.41361111111111,-70.88805555555557,18.41361111111111,-70.88805555555557,14653
406,DO: Azua-Azua,18.453055555555554,-70.73472222222222,18.453055555555554,-70.73472222222222,35355
407,DO: Barahona-Paraiso,18.02638888888889,-71.2088888888889,18.02638888888889,-71.2088888888889,55647
408,DO: Barahona-Barahona,18.208333333333332,-71.10055555555554,18.208333333333332,-71.10055555555554,34116
409,DO: Duarte-San Francisco de Macoris,19.300833333333333,-70.2525,19.300833333333333,-70.2525,43665
410,DO: Duarte-Villa Riva,19.150277777777777,-69.88361111111112,19.150277777777777,-69.88361111111112,1200
411,DO: Elias Pina-El Llano,18.766666666666666,-71.66666666666667,18.766666666666666,-71.66666666666667,4891
412,DO: El Seibo-El Seibo (Mun.),0.0,0.0,0.0,0.0,24021
413,DO: Hermanas Mirabal-Salcedo (Mun.),0.0,0.0,0.0,0.0,24021
414,DO: La Altagracia-Higuey,18.615000000000002,-68.70777777777778,18.615000000000002,-68.70777777777778,41246
415,DO: La Romana-La Romana (Mun.),0.0,0.0,0.0,0.0,24021
416,DO: La Romana-Villa Hermosa,18.45111111111111,-69.04305555555555,18.45111111111111,-69.04305555555555,4982
417,DO: La Vega-Jima Abajo,19.128888888888888,-70.39527777777778,19.128888888888888,-70.39527777777778,5064
418,DO: La Vega-La Vega,19.221944444444443,-70.52944444444444,19.221944444444443,-70.52944444444444,29780
419,DO: La Vega-Constanza,18.909166666666664,-70.74472222222222,18.909166666666664,-70.74472222222222,15941
420,DO: Maria Trinidad Sanchez-Nagua,19.383055555555558,-69.84722222222221,19.383055555555558,-69.84722222222221,23280
421,DO: Monsenor Nouel-Bonao,18.936666666666667,-70.40916666666668,18.936666666666667,-70.40916666666668,7596
422,DO: Monsenor Nouel-Municipio Maimon,0.0,0.0,0.0,0.0,24021
423,DO: Montecristi-Castanuelas,19.71361111111111,-71.49861111111112,19.71361111111111,-71.49861111111112,5403
424,DO: Monte Plata-Monte Plata (Mun.),0.0,0.0,0.0,0.0,24021
425,DO: Monte Plata-Yamasa,18.773055555555555,-70.02583333333334,18.773055555555555,-70.02583333333334,33609
426,DO: Peravia-Bani,18.279444444444444,-70.33166666666666,18.279444444444444,-70.33166666666666,64542
427,DO: Puerto Plata-Puerto Plata,19.793333333333337,-70.68833333333333,19.793333333333337,-70.68833333333333,45814
428,DO: Puerto Plata-Sosua,19.75777777777778,-70.57,19.75777777777778,-70.57,7356
429,DO: Samana-Samana,19.25,-69.45,19.25,-69.45,7624
430,DO: Samana-Municipio Las Terrenas,0.0,0.0,0.0,0.0,24021
431,DO: Sanchez Ramirez-Cotui,19.052500000000002,-70.14916666666667,19.052500000000002,-70.14916666666667,21201
432,DO: San Cristobal-Bajos de Haina,18.415277777777778,-70.03305555555555,18.415277777777778,-70.03305555555555,45618
433,DO: San Cristobal-Cambita Garabito,18.5,-70.23333333333333,18.5,-70.23333333333333,12792
434,DO: San Cristobal-San Cristobal (Mun.),0.0,0.0,0.0,0.0,24021
435,DO: San Cristobal-Villa Altagracia,18.633333333333333,-70.25,18.633333333333333,-70.25,91899
436,DO: San Cristobal-San Gregorio de Nigua,18.383333333333333,-70.05222222222221,18.383333333333333,-70.05222222222221,54496
437,DO: San Juan-Las Matas de Farfan,18.873055555555556,-71.51638888888888,18.873055555555556,-71.51638888888888,32670
438,DO: San Juan-San Juan (Mun.),0.0,0.0,0.0,0.0,24021
439,DO: San Pedro de Macoris-San Pedro de Macoris (Munic.),0.0,0.0,0.0,0.0,24021
440,DO: San Pedro de Macoris-Ramon Santana (Munic.),0.0,0.0,0.0,0.0,24021
441,DO: Santiago Rodriguez-San Ignacio De Sabaneta,19.477777777777778,-71.3411111111111,19.477777777777778,-71.3411111111111,11492
442,DO: Santiago-Santiago (Mun.),0.0,0.0,0.0,0.0,24021
443,DO: Santiago-Villa Gonzalez,19.56416666666667,-70.78694444444444,19.56416666666667,-70.78694444444444,2472
444,DO: Santiago-Bisono,19.56361111111111,-70.87555555555555,19.56361111111111,-70.87555555555555,15940
445,DO: Santiago-San Jose de las Matas,19.33888888888889,-70.93805555555556,19.33888888888889,-70.93805555555556,38714
446,DO: Santo Domingo-Boca Chica (Mun.),0.0,0.0,0.0,0.0,24021
447,DO: Santo Domingo-Los Alcarrizos (DM),0.0,0.0,0.0,0.0,24021
448,DO: Santo Domingo-Santo Domingo Este,18.488333333333333,-69.85694444444444,18.488333333333333,-69.85694444444444,48384
449,DO: Santo Domingo-Santo Domingo Oeste,18.5,-70.0,18.5,-70.0,45030
450,DO: Santo Domingo-Pedro Brand,18.619444444444444,-70.09055555555555,18.619444444444444,-70.09055555555555,89661
451,DO: Santo Domingo-Santo Domingo Norte,19.615000000000002,-70.57416666666666,19.615000000000002,-70.57416666666666,4356
452,DO: Santo Domingo-San Antonio de Guerra,18.578888888888887,-69.66277777777778,18.578888888888887,-69.66277777777778,28588
453,DO: Valverde-Laguna Salada,19.7,-71.13333333333334,19.7,-71.13333333333334,42637
454,DO: Valverde-Mao,19.551666666666666,-71.07805555555555,19.551666666666666,-71.07805555555555,26628
455,DO: Independencia-Municipio Duverge,0.0,0.0,0.0,0.0,24021
456,DO: IBaoruco - Municipio Neiba,0.0,0.0,0.0,0.0,24021
457,DO: Espaillat - Municipio Moca,0.0,0.0,0.0,0.0,24021
458,DO: Espaillat - Municipio Gaspar Hernandez,0.0,0.0,0.0,0.0,24021
459,EC: Azuay-Cuenca,-2.9002777777777777,-79.00444444444445,-2.9002777777777777,-79.00444444444445,49906
460,EC: Bolivar-Guaranda,-1.5925000000000002,-79.00083333333333,-1.5925000000000002,-79.00083333333333,85977
461,EC: Canar-La Troncal,-2.4438888888888894,-79.37916666666666,-2.4438888888888894,-79.37916666666666,240025
462,EC: Carchi-Tulcan,0.8116666666666668,-77.71722222222222,0.8116666666666668,-77.71722222222222,87685
463,EC: Chimborazo-Alausi,-2.2030555555555558,-78.84694444444445,-2.2030555555555558,-78.84694444444445,31692
464,EC: Chimborazo-Guamote,-1.9333333333333333,-78.71666666666667,-1.9333333333333333,-78.71666666666667,26600
465,EC: Chimborazo-Riobamba,-1.6708333333333332,-78.64694444444446,-1.6708333333333332,-78.64694444444446,103278
466,EC: Chimborazo-PENIPE,-1.5622222222222222,-78.44805555555556,-1.5622222222222222,-78.44805555555556,36608
467,EC: Cotopaxi-Pujili,-0.9574999999999999,-78.69611111111111,-0.9574999999999999,-78.69611111111111,55502
468,EC: Cotopaxi-Latacunga,-0.935,-78.61527777777778,-0.935,-78.61527777777778,74066
469,EC: El Oro-Huaquillas,-3.475,-80.23083333333334,-3.475,-80.23083333333334,50847
470,EC: El Oro-Machala,-3.258611111111111,-79.96027777777778,-3.258611111111111,-79.96027777777778,78198
471,EC: Esmeraldas-Atacames,0.7919444444444445,-79.85638888888889,0.7919444444444445,-79.85638888888889,7069
472,EC: Esmeraldas-Quininde,0.2761111111111111,-79.64194444444445,0.2761111111111111,-79.64194444444445,5039
473,EC: Esmeraldas-Muisne,0.6102777777777778,-80.01861111111111,0.6102777777777778,-80.01861111111111,38328
474,EC: Guayas-Colimes,-1.5455555555555551,-80.01138888888889,-1.5455555555555551,-80.01138888888889,14803
475,EC: Guayas-Guayaquil,-2.196111111111111,-79.88611111111112,-2.196111111111111,-79.88611111111112,69962
476,EC: Guayas-Naranjal,-2.673611111111111,-79.61805555555554,-2.673611111111111,-79.61805555555554,70230
477,EC: Guayas-Milagro,-2.133888888888889,-79.59388888888888,-2.133888888888889,-79.59388888888888,83168
478,EC: Guayas-Balzar,-1.3652777777777778,-79.905,-1.3652777777777778,-79.905,41081
479,EC: Guayas-Daule,-1.860277777777778,-79.97666666666667,-1.860277777777778,-79.97666666666667,71916
480,EC: Guayas-Eloy Alfaro,-2.1755555555555555,-79.85499999999999,-2.1755555555555555,-79.85499999999999,83275
481,EC: Guayas-Naranjito,-2.1666666666666665,-79.46527777777779,-2.1666666666666665,-79.46527777777779,53426
482,EC: Guayas-Samborondon,-1.9625,-79.7238888888889,-1.9625,-79.7238888888889,50623
483,EC: Guayas-Alfredo Baquerizo Moreno,-1.9166666666666665,-79.51666666666667,-1.9166666666666665,-79.51666666666667,11334
484,EC: Imbabura-Ibarra,0.3516666666666666,-78.12222222222222,0.3516666666666666,-78.12222222222222,65914
485,EC: Imbabura-Otavalo,0.23444444444444446,-78.26222222222222,0.23444444444444446,-78.26222222222222,43549
486,EC: Loja-Loja,-3.993055555555556,-79.20416666666667,-3.993055555555556,-79.20416666666667,78099
487,EC: Loja-Saraguro,-3.65,-79.25,-3.65,-79.25,50789
488,EC: Loja-Catamayo,-4.0,-79.36666666666666,-4.0,-79.36666666666666,67658
489,EC: Los Rios-Baba,-1.7833333333333332,-79.66666666666667,-1.7833333333333332,-79.66666666666667,87129
490,EC: Los Rios-Babahoyo,-1.8019444444444446,-79.53416666666666,-1.8019444444444446,-79.53416666666666,81085
491,EC: Los Rios-Puebloviejo,-1.55,-79.53333333333333,-1.55,-79.53333333333333,35554
492,EC: Los Rios-Quevedo,-1.0286111111111111,-79.46333333333334,-1.0286111111111111,-79.46333333333334,68325
493,EC: Los Rios-CATARAMA,-1.575,-79.45972222222223,-1.575,-79.45972222222223,47161
494,EC: Los Rios-SAN JACINTO DE BUENA FE,-0.8930555555555555,-79.4888888888889,-0.8930555555555555,-79.4888888888889,53667
495,EC: Manabi-Chone,-0.6983333333333334,-80.0925,-0.6983333333333334,-80.0925,78809
496,EC: Manabi-Jipijapa,-1.3483333333333332,-80.57888888888888,-1.3483333333333332,-80.57888888888888,78302
497,EC: Manabi-Manta,-0.9491666666666667,-80.73111111111112,-0.9491666666666667,-80.73111111111112,77722
498,EC: Manabi-Pajan,-1.55,-80.43333333333334,-1.55,-80.43333333333334,35687
499,EC: Manabi-Portoviejo,-1.0544444444444445,-80.45444444444445,-1.0544444444444445,-80.45444444444445,110315
500,EC: Manabi-El Carmen,-0.40833333333333344,-79.5786111111111,-0.40833333333333344,-79.5786111111111,8897
501,EC: Manabi-Calceta,-0.8455555555555556,-80.16388888888889,-0.8455555555555556,-80.16388888888889,52368
502,EC: Manabi-Bahia de Caraquez,-0.6002777777777777,-80.42444444444445,-0.6002777777777777,-80.42444444444445,78497
503,EC: Manabi-Montecristi,-1.0455555555555556,-80.6588888888889,-1.0455555555555556,-80.6588888888889,90533
504,EC: Manabi-Pedernales,0.07166666666666666,-80.05194444444444,0.07166666666666666,-80.05194444444444,87509
505,EC: Manabi-FLAVIO ALFARO,-0.32305555555555554,-79.81555555555555,-0.32305555555555554,-79.81555555555555,43462
506,EC: Morona Santiago-Morona,-2.5,-77.91666666666667,-2.5,-77.91666666666667,40384
507,EC: Orellana-PUERTO FRANCISCO DE ORELLANA,-0.4663888888888889,-76.98694444444445,-0.4663888888888889,-76.98694444444445,60025
508,EC: Pichincha-Quito,-0.22972222222222222,-78.52472222222222,-0.22972222222222222,-78.52472222222222,84937
509,EC: Pichincha-Sangolqui,-0.33388888888888885,-78.45194444444445,-0.33388888888888885,-78.45194444444445,112043
510,EC: Pichincha-Cayambe,0.04083333333333333,-78.14611111111111,0.04083333333333333,-78.14611111111111,62339
